Participant,Trial,Temperature,Duration,Direction,FeltThermal,numLocation,extraLocations,ThermalMatch,NumMatch,DirectionMatch,Location,FeltLocation,Displacement
11,103,-15,0.1,0,-1,3,,1,1,1,1,0.8831949,0.1168051
11,103,-15,0.1,0,-1,3,,1,1,1,2,0.8831949,0.1168051
11,103,-15,0.1,0,-1,3,,1,1,1,3,0.145105,0.145105
11,104,9,0.1,1,1,3,,1,1,1,1,0.1125719,0.1125719
11,104,9,0.1,1,1,3,,1,1,1,2,0.1125719,0.1125719
11,104,9,0.1,1,1,3,,1,1,1,3,0.8892949,0.1107051
11,105,0,0.25,0,0,3,,1,1,1,1,1.0,0.0
11,105,0,0.25,0,0,3,,1,1,1,2,0.8343955,0.16560450000000004
11,105,0,0.25,0,0,3,,1,1,1,3,0.1085057,0.1085057
11,106,9,0.1,0,1,3,,1,1,1,1,0.9787602,0.02123980000000003
11,106,9,0.1,0,1,3,,1,1,1,2,0.8079621,0.19203789999999998
11,106,9,0.1,0,1,3,,1,1,1,3,0.1329049,0.1329049
11,107,9,0.25,1,1,3,,1,1,1,1,0.06377258,0.06377258
11,107,9,0.25,1,1,3,,1,1,1,2,0.1634046,0.1634046
11,107,9,0.25,1,1,3,,1,1,1,3,0.9258941,0.07410589999999995
11,108,0,0.1,1,0,3,,1,1,1,1,0.5,0.5
11,108,0,0.1,1,0,3,,1,1,1,2,0.5,0.5
11,108,0,0.1,1,0,3,,1,1,1,3,0.9380938,0.06190620000000002
11,109,0,0.25,1,0,3,,1,1,1,1,0.5,0.5
11,109,0,0.25,1,0,3,,1,1,1,2,0.5,0.5
11,109,0,0.25,1,0,3,,1,1,1,3,0.9604601,0.03953989999999996
11,110,0,0.1,0,0,3,,1,1,1,1,0.8099954,0.19000459999999997
11,110,0,0.1,0,0,3,,1,1,1,2,0.8099954,0.19000459999999997
11,110,0,0.1,0,0,3,,1,1,1,3,0.1410383,0.1410383
11,111,-15,0.25,1,-1,3,,1,1,1,1,0.2833697,0.2833697
11,111,-15,0.25,1,-1,3,,1,1,1,2,0.2833697,0.2833697
11,111,-15,0.25,1,-1,3,,1,1,1,3,0.9299608,0.07003919999999997
11,112,-15,0.5,1,-1,3,,1,1,1,1,0.2162707,0.2162707
11,112,-15,0.5,1,-1,3,,1,1,1,2,0.2162707,0.2162707
11,112,-15,0.5,1,-1,3,,1,1,1,3,0.9523272,0.04767279999999996
11,113,-15,0.25,1,-1,3,,1,1,1,1,0.1695047,0.1695047
11,113,-15,0.25,1,-1,3,,1,1,1,2,0.1695047,0.1695047
11,113,-15,0.25,1,-1,3,,1,1,1,3,0.5883654,0.41163459999999996
11,114,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
11,114,9,0.5,0,1,3,,1,1,1,2,1.0,0.0
11,114,9,0.5,0,1,3,,1,1,1,3,0.0,0.0
11,115,0,0.5,0,0,3,,1,1,1,1,1.0,0.0
11,115,0,0.5,0,0,3,,1,1,1,2,0.8465951,0.15340489999999996
11,115,0,0.5,0,0,3,,1,1,1,3,0.02920663,0.02920663
11,116,9,0.5,1,1,3,,1,1,1,1,0.1166386,0.1166386
11,116,9,0.5,1,1,3,,1,1,1,2,0.1166386,0.1166386
11,116,9,0.5,1,1,3,,1,1,1,3,0.8831949,0.1168051
11,117,9,0.25,0,1,3,,1,1,1,1,0.9563939,0.04360609999999998
11,117,9,0.25,0,1,3,,1,1,1,2,0.9563939,0.04360609999999998
11,117,9,0.25,0,1,3,,1,1,1,3,0.1166386,0.1166386
11,118,0,0.25,0,0,3,,1,1,1,1,0.9096279,0.09037209999999996
11,118,0,0.25,0,0,3,,1,1,1,2,0.9096279,0.09037209999999996
11,118,0,0.25,0,0,3,,1,1,1,3,0.1125719,0.1125719
11,119,9,0.1,0,1,3,,1,1,1,1,0.8933611,0.10663889999999998
11,119,9,0.1,0,1,3,,1,1,1,2,0.8933611,0.10663889999999998
11,119,9,0.1,0,1,3,,1,1,1,3,0.171538,0.171538
11,120,0,0.25,0,0,3,,1,1,1,1,0.7937291,0.20627090000000003
11,120,0,0.25,0,0,3,,1,1,1,2,0.7937291,0.20627090000000003
11,120,0,0.25,0,0,3,,1,1,1,3,0.0902056,0.0902056
11,121,-15,0.1,1,-1,3,,1,1,1,1,0.2671033,0.2671033
11,121,-15,0.1,1,-1,3,,1,1,1,2,0.2671033,0.2671033
11,121,-15,0.1,1,-1,3,,1,1,1,3,0.9502938,0.049706200000000034
11,122,0,0.1,0,0,3,,1,1,1,1,0.9096279,0.09037209999999996
11,122,0,0.1,0,0,3,,1,1,1,2,0.9096279,0.09037209999999996
11,122,0,0.1,0,0,3,,1,1,1,3,0.0,0.0
11,123,-15,0.5,0,-1,3,,1,1,1,1,0.9502938,0.049706200000000034
11,123,-15,0.5,0,-1,3,,1,1,1,2,0.9502938,0.049706200000000034
11,123,-15,0.5,0,-1,3,,1,1,1,3,0.0,0.0
11,124,0,0.5,1,0,3,,1,1,1,1,0.25897,0.25897
11,124,0,0.5,1,0,3,,1,1,1,2,0.25897,0.25897
11,124,0,0.5,1,0,3,,1,1,1,3,0.7164634,0.2835366
11,125,9,0.25,1,1,3,,1,1,1,1,0.2569366,0.2569366
11,125,9,0.25,1,1,3,,1,1,1,2,0.2569366,0.2569366
11,125,9,0.25,1,1,3,,1,1,1,3,0.7713627,0.22863730000000004
11,126,0,0.25,1,0,3,,1,1,1,1,0.2305036,0.2305036
11,126,0,0.25,1,0,3,,1,1,1,2,0.2305036,0.2305036
11,126,0,0.25,1,0,3,,1,1,1,3,1.0,0.0
11,127,-15,0.25,1,-1,3,,1,1,1,1,0.1817043,0.1817043
11,127,-15,0.25,1,-1,3,,1,1,1,2,0.7428964,0.7428964
11,127,-15,0.25,1,-1,3,,1,1,1,3,1.0,0.0
11,128,-15,0.25,1,-1,3,,1,1,1,1,0.2264369,0.2264369
11,128,-15,0.25,1,-1,3,,1,1,1,2,0.2264369,0.2264369
11,128,-15,0.25,1,-1,3,,1,1,1,3,0.8181288,0.1818712
11,129,9,0.25,0,1,3,,1,1,1,1,0.9645268,0.03547319999999998
11,129,9,0.25,0,1,3,,1,1,1,2,0.9645268,0.03547319999999998
11,129,9,0.25,0,1,3,,1,1,1,3,0.08613892,0.08613892
11,130,9,0.5,0,1,3,,1,1,1,1,1.0,0.0
11,130,9,0.5,0,1,3,,1,1,1,2,1.0,0.0
11,130,9,0.5,0,1,3,,1,1,1,3,0.05767299,0.05767299
11,131,0,0.1,0,0,3,,1,1,1,1,0.8018624,0.19813760000000002
11,131,0,0.1,0,0,3,,1,1,1,2,0.8018624,0.19813760000000002
11,131,0,0.1,0,0,3,,1,1,1,3,0.07190596,0.07190596
11,132,9,0.1,0,1,3,,1,1,1,1,0.7184967,0.2815033
11,132,9,0.1,0,1,3,,1,1,1,2,0.7184967,0.2815033
11,132,9,0.1,0,1,3,,1,1,1,3,0.1268053,0.1268053
11,133,0,0.1,1,0,3,,1,1,1,1,0.0,0.0
11,133,0,0.1,1,0,3,,1,1,1,2,0.4562007,0.4562007
11,133,0,0.1,1,0,3,,1,1,1,3,1.0,0.0
11,134,-15,0.5,0,-1,3,,1,1,1,1,0.9563939,0.04360609999999998
